Date,Open,High,Low,Close,Adj Close,Volume
1998-12-10,7573.000000,7734.000000,7502.000000,7530.000000,7530.000000,0
1998-12-11,7530.000000,7531.000000,7146.000000,7195.000000,7195.000000,0
1998-12-14,7195.000000,7196.000000,6554.000000,6584.000000,6584.000000,0
1998-12-15,6584.000000,6968.000000,6481.000000,6934.000000,6934.000000,0
1998-12-16,6934.000000,7039.000000,6430.000000,6619.000000,6619.000000,0
1998-12-17,6619.000000,6756.000000,6378.000000,6645.000000,6645.000000,0
1998-12-18,6645.000000,6787.000000,6588.000000,6782.000000,6782.000000,0
1998-12-21,6782.000000,7205.000000,6782.000000,7202.000000,7202.000000,0
1998-12-22,7202.000000,7269.000000,7083.000000,7115.000000,7115.000000,0
1998-12-23,7115.000000,7233.000000,7106.000000,7176.000000,7176.000000,0
1998-12-24,null,null,null,null,null,null
1998-12-25,null,null,null,null,null,null
1998-12-28,7176.000000,7210.000000,6853.000000,6899.000000,6899.000000,0
1998-12-29,6897.000000,6897.000000,6626.000000,6715.000000,6715.000000,0
1998-12-30,6715.000000,6865.000000,6712.000000,6784.000000,6784.000000,0
1998-12-31,null,null,null,null,null,null
1999-01-01,null,null,null,null,null,null
1999-01-04,6787.000000,7052.000000,6787.000000,6942.000000,6942.000000,0
1999-01-05,6942.000000,7147.000000,6843.000000,7111.000000,7111.000000,0
1999-01-06,7111.000000,7334.000000,7110.000000,7331.000000,7331.000000,0
1999-01-07,7161.000000,7161.000000,6841.000000,6954.000000,6954.000000,0
1999-01-08,6955.000000,7100.000000,6706.000000,6781.000000,6781.000000,0
1999-01-11,6784.000000,6784.000000,6268.000000,6403.000000,6403.000000,0
1999-01-12,6408.000000,6408.000000,5792.000000,5916.000000,5916.000000,0
1999-01-13,5657.000000,5742.000000,5278.000000,5617.000000,5617.000000,0
1999-01-14,5702.000000,5857.000000,5050.000000,5057.000000,5057.000000,0
1999-01-15,5039.000000,6782.000000,4797.000000,6747.000000,6747.000000,0
1999-01-18,6760.000000,7342.000000,6485.000000,7113.000000,7113.000000,0
1999-01-19,7115.000000,7413.000000,7013.000000,7381.000000,7381.000000,0
1999-01-20,7418.000000,7721.000000,7293.000000,7674.000000,7674.000000,0
1999-01-21,7674.000000,7677.000000,7116.000000,7321.000000,7321.000000,0
1999-01-22,7317.000000,7413.000000,7048.000000,7190.000000,7190.000000,0
1999-01-25,null,null,null,null,null,null
1999-01-26,7194.000000,7789.000000,7194.000000,7645.000000,7645.000000,0
1999-01-27,7647.000000,7848.000000,7553.000000,7687.000000,7687.000000,0
1999-01-28,7735.000000,7989.000000,7735.000000,7987.000000,7987.000000,0
1999-01-29,8052.000000,8540.000000,8052.000000,8172.000000,8172.000000,0
1999-02-01,8187.000000,8891.000000,8160.000000,8891.000000,8891.000000,0
1999-02-02,8886.000000,8912.000000,8510.000000,8732.000000,8732.000000,0
1999-02-03,8828.000000,8898.000000,8586.000000,8676.000000,8676.000000,0
1999-02-04,8682.000000,8715.000000,8416.000000,8653.000000,8653.000000,0
1999-02-05,8654.000000,8654.000000,8309.000000,8435.000000,8435.000000,0
1999-02-08,8435.000000,8828.000000,8321.000000,8824.000000,8824.000000,0
1999-02-09,8841.000000,8975.000000,8656.000000,8674.000000,8674.000000,0
1999-02-10,8660.000000,8853.000000,8565.000000,8853.000000,8853.000000,0
1999-02-11,8862.000000,9116.000000,8860.000000,8990.000000,8990.000000,0
1999-02-12,8991.000000,8996.000000,8839.000000,8952.000000,8952.000000,0
1999-02-15,null,null,null,null,null,null
1999-02-16,null,null,null,null,null,null
1999-02-17,8952.000000,9091.000000,8928.000000,8974.000000,8974.000000,0
1999-02-18,8976.000000,9023.000000,8830.000000,8861.000000,8861.000000,0
1999-02-19,8861.000000,9013.000000,8760.000000,9013.000000,9013.000000,0
1999-02-22,9013.000000,9143.000000,8960.000000,9075.000000,9075.000000,0
1999-02-23,9075.000000,9267.000000,8931.000000,8943.000000,8943.000000,0
1999-02-24,8942.000000,9005.000000,8823.000000,8953.000000,8953.000000,0
1999-02-25,8955.000000,8999.000000,8603.000000,8674.000000,8674.000000,0
1999-02-26,8675.000000,8911.000000,8670.000000,8911.000000,8911.000000,0
1999-03-01,8912.000000,9198.000000,8912.000000,9198.000000,9198.000000,0
1999-03-02,9200.000000,9205.000000,9052.000000,9071.000000,9071.000000,0
1999-03-03,9071.000000,9360.000000,9008.000000,9155.000000,9155.000000,0
1999-03-04,9155.000000,9508.000000,9155.000000,9508.000000,9508.000000,0
1999-03-05,9509.000000,9717.000000,9434.000000,9465.000000,9465.000000,0
1999-03-08,9465.000000,9786.000000,9461.000000,9786.000000,9786.000000,0
1999-03-09,9786.000000,9802.000000,9459.000000,9484.000000,9484.000000,0
1999-03-10,9485.000000,9817.000000,9485.000000,9778.000000,9778.000000,0
1999-03-11,9781.000000,10080.000000,9686.000000,9698.000000,9698.000000,0
1999-03-12,9694.000000,9755.000000,9470.000000,9574.000000,9574.000000,0
1999-03-15,9626.000000,10414.000000,9587.000000,10414.000000,10414.000000,0
1999-03-16,10414.000000,10731.000000,10346.000000,10658.000000,10658.000000,0
1999-03-17,10658.000000,10726.000000,10493.000000,10635.000000,10635.000000,0
1999-03-18,10635.000000,10977.000000,10586.000000,10894.000000,10894.000000,0
1999-03-19,10897.000000,11101.000000,10787.000000,10836.000000,10836.000000,0
1999-03-22,10836.000000,10836.000000,10466.000000,10527.000000,10527.000000,0
1999-03-23,10526.000000,10835.000000,10324.000000,10417.000000,10417.000000,0
1999-03-24,10416.000000,10588.000000,10350.000000,10429.000000,10429.000000,0
1999-03-25,10449.000000,10995.000000,10449.000000,10937.000000,10937.000000,0
1999-03-26,10937.000000,11029.000000,10802.000000,10865.000000,10865.000000,0
1999-03-29,10866.000000,10966.000000,10751.000000,10869.000000,10869.000000,0
1999-03-30,10869.000000,11075.000000,10859.000000,11028.000000,11028.000000,0
1999-03-31,11029.000000,11060.000000,10660.000000,10696.000000,10696.000000,0
1999-04-01,null,null,null,null,null,null
1999-04-02,null,null,null,null,null,null
1999-04-05,10697.000000,11022.000000,10680.000000,11022.000000,11022.000000,0
1999-04-06,11022.000000,11331.000000,11022.000000,11120.000000,11120.000000,0
1999-04-07,11165.000000,11530.000000,11165.000000,11530.000000,11530.000000,0
1999-04-08,11530.000000,11827.000000,11261.000000,11466.000000,11466.000000,0
1999-04-09,11473.000000,11616.000000,11257.000000,11295.000000,11295.000000,0
1999-04-12,11208.000000,11459.000000,11007.000000,11432.000000,11432.000000,0
1999-04-13,11432.000000,11601.000000,11194.000000,11321.000000,11321.000000,0
1999-04-14,11219.000000,11398.000000,11144.000000,11306.000000,11306.000000,0
1999-04-15,11306.000000,11369.000000,11141.000000,11246.000000,11246.000000,0
1999-04-16,11252.000000,11558.000000,11252.000000,11429.000000,11429.000000,0
1999-04-19,11533.000000,11746.000000,11068.000000,11197.000000,11197.000000,0
1999-04-20,11194.000000,11194.000000,10735.000000,10989.000000,10989.000000,0
1999-04-21,null,null,null,null,null,null
1999-04-22,11004.000000,11304.000000,10966.000000,11084.000000,11084.000000,0
1999-04-23,11087.000000,11132.000000,10984.000000,11032.000000,11032.000000,0
1999-04-26,11042.000000,11164.000000,10798.000000,10798.000000,10798.000000,0
1999-04-27,10808.000000,10969.000000,10676.000000,10885.000000,10885.000000,0
1999-04-28,10882.000000,11155.000000,10860.000000,11127.000000,11127.000000,0
1999-04-29,11148.000000,11296.000000,11015.000000,11085.000000,11085.000000,0
1999-04-30,11065.000000,11464.000000,11065.000000,11351.000000,11351.000000,0
1999-05-03,11351.000000,11465.000000,11214.000000,11437.000000,11437.000000,0
1999-05-04,11439.000000,11472.000000,11101.000000,11268.000000,11268.000000,0
1999-05-05,11267.000000,11588.000000,11222.000000,11578.000000,11578.000000,0
1999-05-06,11587.000000,11918.000000,11546.000000,11889.000000,11889.000000,0
1999-05-07,11890.000000,12233.000000,11824.000000,12233.000000,12233.000000,0
1999-05-10,12234.000000,12530.000000,12119.000000,12412.000000,12412.000000,0
1999-05-11,12383.000000,12473.000000,12224.000000,12267.000000,12267.000000,0
1999-05-12,12268.000000,12268.000000,11988.000000,12148.000000,12148.000000,0
1999-05-13,12148.000000,12589.000000,12148.000000,12459.000000,12459.000000,0
1999-05-14,12399.000000,12407.000000,12212.000000,12335.000000,12335.000000,0
1999-05-17,12331.000000,12338.000000,11973.000000,12151.000000,12151.000000,0
1999-05-18,12152.000000,12354.000000,12101.000000,12268.000000,12268.000000,0
1999-05-19,12286.000000,12350.000000,12008.000000,12118.000000,12118.000000,0
1999-05-20,12116.000000,12243.000000,11995.000000,12088.000000,12088.000000,0
1999-05-21,12088.000000,12092.000000,11646.000000,11728.000000,11728.000000,0
1999-05-24,11727.000000,11840.000000,11104.000000,11155.000000,11155.000000,0
1999-05-25,11151.000000,11151.000000,10563.000000,10602.000000,10602.000000,0
1999-05-26,10610.000000,11245.000000,10610.000000,11245.000000,11245.000000,0
1999-05-27,11256.000000,11284.000000,10875.000000,10937.000000,10937.000000,0
1999-05-28,10941.000000,11007.000000,10843.000000,10930.000000,10930.000000,0
1999-05-31,10932.000000,11106.000000,10794.000000,11090.000000,11090.000000,0
